Id,EssaySet,Score1,Score2,EssayText,split,CorrectedSpellingEssayText
25975,10,1,2.0,"white ::  The color might affect the dog house just a l ittle bit, because the white color had the lowest temp. compared to the b lack wich its average was 53. Thats a(n) 11 (DEG)c diferanc an the dark grey was a(n) 6(DEG)c differance. also the light gray was a(n) 3(DEG)c differance.",train,"The color might affect the dog house just a little bit, because the white color had the lowest temp. compared to the black which its average was 53. That's an 11°C difference and the dark grey was a 6°C difference. Also, the light gray was a 3°C difference."
25976,10,2,2.0,black :: It will effect the dog house by it being more hot cause on the chart it showed black was the hottest,train,It will affect the doghouse by it being hotter because on the chart it showed black was the hottest.
25977,10,2,2.0,"light gray :: The light gray color would reflect some of th e light energy, but also absorb a little so the doghouse would not get to o hot or cold. The white color had an average of 42(DEG)C after 10 minut es, which might be too cold. The dark gray had an average of 48(DEG)C, w hich might be too hot.",train,"The light gray color would reflect some of the light energy, but also absorb a little so the doghouse would not get too hot or cold. The white color had an average of 42°C after 10 minutes, which might be too cold. The dark gray had an average of 48°C, which might be too hot."
25978,10,0,0.0,black :: no color will affect the doghouse,train,Black: no color will affect the doghouse.
25979,10,1,1.0,dark gray ::  Dark gray would be a good color for the dogho use because it would not be too hot inside. If you were to do black the dog would get a lot hotter because it would absorb more heat. In every trial for dark gray it created 48(DEG)C. This seems like a pretty good temperature for a dog house.,train,"Dark gray :: Dark gray would be a good color for the doghouse because it would not be too hot inside. If you were to do black, the dog would get a lot hotter because it would absorb more heat. In every trial for dark gray, it created 48(DEG)C. This seems like a pretty good temperature for a doghouse."
25980,10,1,0.0,black :: Black is my choice because if it kept the jar warm for ten minutes then black would be able to keep a doghouse warm for longer.,train,Black is my choice because if it kept the jar warm for ten minutes then black would be able to keep a doghouse warm for longer.
25981,10,0,0.0,black ::  I chose black because the sun wont reflect th e color black and it wont effect inside the dog house.,train,I chose black because the sun won't reflect the color black and it won't affect the inside of the dog house.
25982,10,1,1.0,white ::  It will make the dog house cooler,train,It will make the doghouse cooler
25983,10,0,0.0,black :: because it's so string,train,black :: because it's so strong
25984,10,1,1.0,white ::  It should be white. The white lid average was 42(DEG)C and it was the lowest average of temperature for the experimen t.,train,white :: It should be white. The white lid average was 42(DEG)C and it was the lowest average of temperature for the experiment.
25985,10,1,1.0,white :: The white color reflected the most thermal en ergy and will keep the dog cool.,train,White :: The white color reflected the most thermal energy and will keep the dog cool.
25986,10,1,1.0,"dark gray ::  It will make it warmer than a light grey or w hite doghouse, but cooler than a black doghouse. This is better because d ogs generally use a doghouse to hide from the rain in winter, and my colo r will keep it warmer. However, they are also used in summer, and as such should not be black, as that would make it unusable during summer.",train,"dark gray :: It will make it warmer than a light gray or white doghouse, but cooler than a black doghouse. This is better because dogs generally use a doghouse to hide from the rain in winter, and my color will keep it warmer. However, they are also used in summer, and as such should not be black, as that would make it unusable during summer."
25987,10,1,1.0,black :: The black doghouse would keep you warmer in t he winter but it would be really hot in the summer,train,"The black doghouse would keep you warmer in the winter, but it would be really hot in the summer."
25988,10,1,1.0,white :: the color will keep the dog house cool on the inside so on hot summer days the dogs can be nice and cool,train,"white: the color will keep the doghouse cool on the inside, so on hot summer days, the dogs can be nice and cool."
25989,10,2,2.0,"black ::  Black paint would affect the doghouse by making it the warmest because according to the data black had the highest average of temperature which was 53(DEG)C, which is warmer than the other 3 tested colors. So to me I think black would be the best color.",train,"Black paint would affect the doghouse by making it the warmest because according to the data, black had the highest average temperature, which was 53°C, warmer than the other three tested colors. So, to me, I think black would be the best color."
25990,10,0,0.0,light gray ::  I chose light gray becasue it won't make the dog feel sad.,train,light gray :: I chose light gray because it won't make the dog feel sad.
25991,10,2,2.0,"light gray ::  The light gray color would keep the doghouse mild and warm. On average, the light gray colored lid went from 24(DEG) C to 42(DEG) C (a difference of 21(DEG) C). Compared to the black color ed lid, which went from 24(DEG) C to 53(DEG) C (a difference of 29(DEG) C, which is too hot). Or the white colored lid which went from 24(DEG) C to 4 2(DEG) C (a difference of 18(DEG) C). Therefore, a gray colored roof would be perfect for a doghouse.",train,"The light gray color would keep the doghouse mild and warm. On average, the light gray colored lid went from 24(DEG) C to 42(DEG) C (a difference of 18(DEG) C). Compared to the black colored lid, which went from 24(DEG) C to 53(DEG) C (a difference of 29(DEG) C, which is too hot). Or the white colored lid which went from 24(DEG) C to 42(DEG) C (a difference of 18(DEG) C). Therefore, a gray colored roof would be perfect for a doghouse."
25992,10,2,2.0,white :: white will keep the dog house nice and cool s ince according to there data the white lid kept the air in the jar cooles t.,train,"White :: White will keep the dog house nice and cool since according to their data, the white lid kept the air in the jar coolest."
25993,10,2,2.0,black :: the black one will have a good heat for the d og because in the trial the black lid was average was 53 (DEG)c .,train,black :: the black one will have a good heat for the dog because in the trial the black lid was average was 53 (DEG)C.
25994,10,1,1.0,white :: the color of the dog house will affect the te mperature of the inside of the dog house. the color white will keep the t emerature lower than the other colors.,train,white :: the color of the dog house will affect the temperature of the inside of the dog house. the color white will keep the temperature lower than the other colors.
25995,10,2,2.0,light gray ::  I think white would be the best color for the doghouse becuase according to the experiment it was the coldest so in th e summer when it is hot outside the doghouse will not be to hot.,train,"I think white would be the best color for the doghouse because according to the experiment it was the coldest, so in the summer when it is hot outside, the doghouse will not be too hot."
25996,10,1,1.0,"white :: Brandi and Jerry should paint their doghouse white because the color absorbs less heat, so it will keep it cool and no t too hot for the doggy.",train,"white :: Brandi and Jerry should paint their doghouse white because the color absorbs less heat, so it will keep it cool and not too hot for the doggy."
25997,10,1,1.0,light gray :: It wont be to hot on sunny days and it wont be to cold on cloudy days.,train,light gray :: It won't be too hot on sunny days and it won't be too cold on cloudy days.
25998,10,2,2.0,"white :: White would be the best color for the doghous e because it would keep the dog cooler. White would absorb less solar and thermal energy, therefore lowering the temperature within the doghouse. In the experiment, the air temperature in the jar with the white lid aver aged 42(DEG) C, while the black lid jar averaged 53(DEG) C. The light g ray lid produced and air temperature of 45(DEG) C and the dark gray lid made the air temperature in the jar 48(DEG) C.",train,"White would be the best color for the doghouse because it would keep the dog cooler. White would absorb less solar and thermal energy, therefore lowering the temperature within the doghouse. In the experiment, the air temperature in the jar with the white lid averaged 42(DEG) C, while the black lid jar averaged 53(DEG) C. The light gray lid produced an air temperature of 45(DEG) C and the dark gray lid made the air temperature in the jar 48(DEG) C."
25999,10,2,2.0,"black :: Black will make the dog house warmer inside b ecause darker colors absorb more energy. And in ""Air Temperature"" the average temp. for black was 53(DEG), while the average for white was 42(DEG) . Every starting temperature started at 24(DEG), therfore, black would be the best color to choose for the dog house.",train,"Black will make the dog house warmer inside because darker colors absorb more energy. And in ""Air Temperature"" the average temp. for black was 53(DEG), while the average for white was 42(DEG). Every starting temperature started at 24(DEG), therefore, black would be the best color to choose for the dog house."
26000,10,2,2.0,"black ::  black will be the based color for the dog hou es because.In the chart ""lid color vs.Air temperture Inside Glass Ja r""black hade 54 in trial 1and52 in trial 2 and 53 in trail 3.Dark gr ay,Light gyay,and White where in the low to high 40's.black will keep the dog house warm or cool when needed.",train,"black :: black will be the base color for the dog houses because. In the chart ""lid color vs. air temperature inside glass jar"" black had 54 in trial 1, 52 in trial 2, and 53 in trial 3. Dark gray, light gray, and white were in the low to high 40's. Black will keep the dog house warm or cool when needed."
26001,10,1,1.0,light gray :: The color light gray will affect the inside o f the dog house because it will get warm but not too hot because if you h ave a dog house that is way to hot the dog might die and since dog houses are always out in the sun the dog house will become extremely hot becaus e in the experiment the lid colors were only left under a lamp for about only 10 min and the temperature went up very quickly.,train,light gray :: The color light gray will affect the inside of the dog house because it will get warm but not too hot because if you have a dog house that is way too hot the dog might die and since dog houses are always out in the sun the dog house will become extremely hot because in the experiment the lid colors were only left under a lamp for about only 10 minutes and the temperature went up very quickly.
26002,10,2,2.0,white :: Using white paint would be a great paint colo r for the doghouse because if its white it won't recieve that much sunlig ht and so it would be cooler. If you look at the data table it would show you that when it has white paint it is below 45(DEG)c so white would be a great doghouse color.,train,Using white paint would be a great paint color for the doghouse because if it's white it won't receive that much sunlight and so it would be cooler. If you look at the data table it would show you that when it has white paint it is below 45(DEG)C so white would be a great doghouse color.
26003,10,1,1.0,white :: Because white does not asborb as much energy so it would be cooler in the dog house.,train,Because white does not absorb as much energy so it would be cooler in the dog house.
26004,10,2,2.0,"black :: If Brandi and Jerry use black, then the tempe rature will be warmer, because it has the highest average temperature at 53(DEG)C.If they use white, then it will bne colder, because the average when white was 42(DEG)C. Therefore the darker the doghouse the warmer i t will be because black was 11(DEG)C more than white.",train,"If Brandi and Jerry use black, then the temperature will be warmer, because it has the highest average temperature at 53(DEG)C. If they use white, then it will be colder, because the average when white was 42(DEG)C. Therefore the darker the doghouse the warmer it will be because black was 11(DEG)C more than white."
26005,10,1,1.0,white ::  the white colored paint might make the inside o the dog house colder than out side on a hot day s ohe or she dont get way to hot.,train,white ::  the white-colored paint might make the inside of the doghouse colder than outside on a hot day so he or she doesn't get way too hot.
26006,10,1,1.0,light gray :: It would be a good color because it wouldnt b e too cold or too hot for the dog. it would be just right.,train,light gray :: It would be a good color because it wouldn't be too cold or too hot for the dog. It would be just right.
26007,10,2,1.0,"white ::  On a hot summer day, it's easy for dogs to ge t overheated, harming them and even killing them. Therefore, white is the best color of paint to use because the air inside of it only increases b y 18(DEG)C after ten minutes of exposure to light and heat. With black p aint, it increases by 29(DEG)C, which could definately be detrimental to a dogs health.",train,"On a hot summer day, it's easy for dogs to get overheated, harming them and even killing them. Therefore, white is the best color of paint to use because the air inside of it only increases by 18 degrees Celsius after ten minutes of exposure to light and heat. With black paint, it increases by 29 degrees Celsius, which could definitely be detrimental to a dog's health."
26008,10,1,1.0,"black :: Because the doghouse will have a higher tempe rature because black absorbs more solar energy, which will transform into thermal energy",train,"Because the doghouse will have a higher temperature because black absorbs more solar energy, which will transform into thermal energy."
26009,10,1,0.0,white ::  I think the dog house should be white because it would keep the dog cool in the hot summer sun.,train,I think the doghouse should be white because it would keep the dog cool in the hot summer sun.
26010,10,1,1.0,"dark gray :: I chose a darker color like dark gray, becasu e it will absorb more energy so the dog will hopefully much warmer in the winter. However, another reason I chose a dark gray instead of black is that it's also lighter in color compared to the black and will hopefully not get too hot in the summer.",train,"I chose a darker color like dark gray, because it will absorb more energy so the dog will hopefully be much warmer in the winter. However, another reason I chose a dark gray instead of black is that it's also lighter in color compared to the black and will hopefully not get too hot in the summer."
26011,10,0,0.0,white :: because the lighter the colors are the least heat energy is going to be absorbed.,train,"white :: because the lighter the colors are, the less heat energy is going to be absorbed."
26012,10,2,1.0,"light gray ::  This would affect the doghouse because some l ight would be attracted to the house but not too much. In their experimen t the light gray lids tempature was 45(DEG). This would be a good tempat ure for the dog house because in the summer the dog would have enough sha de so that it would not over heat, but in the winter it would be warm eno ugh so that the dog would not be cold.",train,"This would affect the doghouse because some light would be attracted to the house but not too much. In their experiment the light gray lid's temperature was 45(DEG). This would be a good temperature for the dog house because in the summer the dog would have enough shade so that it would not overheat, but in the winter it would be warm enough so that the dog would not be cold."
26013,10,2,2.0,"white :: White would keep the dog house cooler. White does attract heat like the color black does. When started at 24(DEG)C, t he black lidded jar went up to an average of 53(DEG)C. And the white lid ded jar, which also started at 24(DEG)C, only went up to an average of 42(DEG)C.",train,"White would keep the doghouse cooler. White does not attract heat like the color black does. When started at 24(DEG)C, the black-lidded jar went up to an average of 53(DEG)C. And the white-lidded jar, which also started at 24(DEG)C, only went up to an average of 42(DEG)C."
26014,10,1,1.0,white ::  I would use white paint because it would keep the doghouse cooler. The doghouse will be cooler because the white paint will reflect the light and keep the doghouse cooler.,train,I would use white paint because it would keep the doghouse cooler. The doghouse will be cooler because the white paint will reflect the light and keep the doghouse cooler.
26015,10,0,0.0,white ::  it will afect the dog house by the temp in si de becaes the wight atracks less height,train,white :: it will affect the dog house by the temp inside because the white attracts less heat
26016,10,1,1.0,white :: i chose white so it would be cool in the summ er,train,white :: I chose white so it would be cool in the summer
26017,10,2,2.0,white :: the best color to choose would be white becau se on average white had the lowest temperature of all the colors meeaning the inside of the doghouse would be cooler,train,white :: the best color to choose would be white because on average white had the lowest temperature of all the colors meaning the inside of the doghouse would be cooler
26018,10,1,1.0,light gray :: Light gray will be that color because you cou ld actually what color you are doing like when you paint that house and m aybe in the hot summer it wont be as hot if you paint the house bla ck.,train,"Light gray will be that color because you could actually see what color you are doing, like when you paint the house, and maybe in the hot summer it won't be as hot if you paint the house black."
26019,10,2,2.0,"white ::  according to the experiment in which the jar with the white lid had the lowest air temperature, the color white will keep the inside of the dog house cooler because white does not absorb lig ht.",train,"According to the experiment in which the jar with the white lid had the lowest air temperature, the color white will keep the inside of the dog house cooler because white does not absorb light."
26020,10,1,1.0,white :: It well allow it to be coler then bieng hot.,train,white :: It will allow it to be cooler than being hot.
26021,10,2,2.0,"white :: It might affect the temperature inside the do ghouse. The data shows that the white lid has the lowest temperature, the refore making it the best color to build the doghouse with.",train,"white :: It might affect the temperature inside the doghouse. The data shows that the white lid has the lowest temperature, therefore making it the best color to build the doghouse with."
26022,10,1,1.0,white ::  the color white would keep the dog house nice and cool inside in a hot summer day.,train,White :: the color white would keep the doghouse nice and cool inside on a hot summer day.
26023,10,2,2.0,"white :: The white paint should keep the inside temper ature of the doghouse cooler on a hot day, than say black paint for examp le. When comparing the average temperatures of all the lid colors the whi te lid kept the glass jar at a cooler temperature. On average about 6.6(DEG) C cooler, compared with the averages for the other lids. So, therefore white pa int is the better choice, especially if you are looking to keep the insid e of the dog house cool for your dog on a hot day.",train,"The white paint should keep the inside temperature of the doghouse cooler on a hot day, than say black paint for example. When comparing the average temperatures of all the lid colors, the white lid kept the glass jar at a cooler temperature. On average, about 6.6°C cooler, compared with the averages for the other lids. So, therefore white paint is the better choice, especially if you are looking to keep the inside of the doghouse cool for your dog on a hot day."
26024,10,2,2.0,white :: In the expirement is stated that light er col ors are cooler than darker colors.White is a very light color and light c olors don't absorb very much jeat so that means that the dog house won't be to hot.,train,In the experiment it is stated that lighter colors are cooler than darker colors. White is a very light color and light colors don't absorb very much heat so that means that the dog house won't be too hot.
26025,10,2,2.0,light gray :: Light gray would be best because it would absorb a little heat but not to much. Its average temperature was 45 degrees which was the middle result of the three so in the winter the dog house would still bring in some heat for the dog and in the summer it wo uld keep some of the heat out to keep the dog cool.,train,"light gray :: Light gray would be best because it would absorb a little heat but not too much. Its average temperature was 45 degrees, which was the middle result of the three, so in the winter, the dog house would still bring in some heat for the dog, and in the summer, it would keep some of the heat out to keep the dog cool."
26026,10,2,2.0,white ::  if the dog house was white then when it is ho t the dog house would be cooler.in the experiment it showed that the aver age tempature for the air was 43 celcius and all the other colors made it hotter like the black lid was 53 celcius.,train,"Corrected Text: white :: if the dog house was white then when it is hot the dog house would be cooler. In the experiment, it showed that the average temperature for the air was 43 Celsius and all the other colors made it hotter, like the black lid was 53 Celsius."
26027,10,2,2.0,"white :: White will affect the dog house by making it cooler. In the trials, the lighter the color the cooler the tempurature w as.",train,"Corrected Text: White will affect the dog house by making it cooler. In the trials, the lighter the color the cooler the temperature was."
26028,10,1,1.0,dark gray ::  dark grey because in the summer it wont be to hot and in the winter it wont be to cold.,train,dark gray :: dark gray because in the summer it won't be too hot and in the winter it won't be too cold.
26029,10,2,1.0,"black :: Black would be a good color for the doghouse because black absorbs more heat. Black absorbs more heat because it is made of no color so it does not reflect any color of light which means it absorbs all the light. In the experiment, the black held an average of 53(DEG) C after being under the lamp for ten minutes. The white lid had an average inside temperature of 42(DEG)C after beign under the lamp for ten minutes. This is a difference of 11(DEG)C and is because white is made up of all the colors so it reflects all colors of light whereas the black relfects no light.",train,"Black would be a good color for the doghouse because black absorbs more heat. Black absorbs more heat because it is made of no color, so it does not reflect any color of light, which means it absorbs all the light. In the experiment, the black held an average of 53°C after being under the lamp for ten minutes. The white lid had an average inside temperature of 42°C after being under the lamp for ten minutes. This is a difference of 11°C and is because white is made up of all the colors, so it reflects all colors of light, whereas the black reflects no light."
26030,10,1,1.0,black :: Black will affect the doghouse by makeing it hotter.,train,Black will affect the doghouse by making it hotter.
26031,10,1,1.0,"white :: the color i chose, white, would affect the te mperature because white absorbs less light making the doghouse not as hig h in temperature.",train,"white :: the color I chose, white, would affect the temperature because white absorbs less light making the doghouse not as high in temperature."
26032,10,1,1.0,"white :: The color of the dog house being white wil ca use the doghouse to stay cooler under sunlight. This is beacuse the color white reflects the light away from the doghouse, and the light will not be absorbed and turned into heat energy inside the doghouse.",train,"The color of the doghouse being white will cause the doghouse to stay cooler under sunlight. This is because the color white reflects the light away from the doghouse, and the light will not be absorbed and turned into heat energy inside the doghouse."
26033,10,2,2.0,black ::  The black would be better to use for a paint color because it will make the doghouse warmer for the dog because in the experiment black made the jar the warmest.,train,"The black would be better to use for a paint color because it will make the doghouse warmer for the dog because, in the experiment, black made the jar the warmest."
26034,10,1,1.0,black :: If you use the black then the doghouse would stay warm when ever the sun is out beacause the sun would get more light because it is darker.,train,"If you use the black, then the doghouse would stay warm whenever the sun is out because the sun would get more light as it is darker."
26035,10,1,1.0,"dark gray :: Brandi and Jerry should paint the doghouse dark gray because the temperature, according to their data, is 48(DEG)C and it's perfect temperature, not too cold nor hot, and it barely changes temperature.",train,"dark gray :: Brandi and Jerry should paint the doghouse dark gray because the temperature, according to their data, is 48°C and it's the perfect temperature, not too cold nor hot, and it barely changes temperature."
26036,10,1,1.0,white :: The best color to choos for a dog house is wh it because it will keep the dog cooler and it will not get dehidrated. Th e dog will stay cooler inside the white doghouse.,train,white :: The best color to choose for a dog house is white because it will keep the dog cooler and it will not get dehydrated. The dog will stay cooler inside the white doghouse.
26037,10,1,1.0,white :: Lighter color means cooler house.,train,White: Lighter color means cooler house.
26038,10,2,2.0,"black :: the best paint color for the house would be b lack because it would keep the dog warmer than other colors would. the bl ack lid was 53(DEG), and all others were between 42 and 48(DEG)",train,"black :: the best paint color for the house would be black because it would keep the dog warmer than other colors would. the black lid was 53(DEG), and all others were between 42 and 48(DEG)"
26039,10,1,1.0,light gray :: This color would effect the doghouse because it would not be to hot or to cold.,train,light gray :: This color would affect the doghouse because it would not be too hot or too cold.
26040,10,1,1.0,white :: The color black tends to make things hotter a nd so if u used a white lid it would keep the tempature down if it was a sunny day. For the black lid in the experiment the tempature increased( t emp:54) and for the white it decresed(temp:42). This is because the energ y is sucked out from the dark colors. Also dogs have alot of fur so it wo uld be best to have a cooler house.,train,"white :: The color black tends to make things hotter and so if you used a white lid it would keep the temperature down if it was a sunny day. For the black lid in the experiment the temperature increased (temp: 54) and for the white it decreased (temp: 42). This is because the energy is sucked out from the dark colors. Also, dogs have a lot of fur so it would be best to have a cooler house."
26041,10,2,2.0,white :: I would paint the dog house white. The highes t temperature was 53(DEG) for the black lid. Which would cause the dog t o overheat. While the lowest temperature was 42(DEG) for the white lid. Which would help the dog stay cool. So i would paint my dog house white b ecause it is 11(DEG) cooler than painting it black.,train,"I would paint the dog house white. The highest temperature was 53(DEG) for the black lid, which would cause the dog to overheat. While the lowest temperature was 42(DEG) for the white lid, which would help the dog stay cool. So I would paint my dog house white because it is 11(DEG) cooler than painting it black."
26042,10,1,1.0,white :: the white is better for the dog house because it wont get to hot inside and not to cold.the hotest it would get in the house is 43 and the coldest it would get is 41,train,white: The white is better for the doghouse because it won't get too hot inside and not too cold. The hottest it would get in the house is 43 and the coldest it would get is 41.
26043,10,0,0.0,dark gray :: i dont think it will efect it because it has the same number for each trial,train,dark gray :: I don't think it will affect it because it has the same number for each trial
26044,10,0,0.0,white ::  I think white is the best coler out of all of the choses here because black is not esey to find in the dark but white is esey to find.,train,I think white is the best color out of all of the choices here because black is not easy to find in the dark but white is easy to find.
26045,10,0,0.0,black :: it might blow it up,train,black :: it might blow it up
26046,10,1,1.0,white :: this color is the best becouse it wont atract so much heat energy and it would be fresh for the dog,train,white :: this color is the best because it won't attract so much heat energy and it would be fresh for the dog
26047,10,0,0.0,white :: it will start like geeting old and it wont look like new anymore it will have like scratches and mud and some black things,train,white :: it will start like getting old and it won't look like new anymore it will have scratches and mud and some black things
26048,10,2,2.0,"white :: it would be much cooler inside the dog house because the color is light and reflects light better. as it said in the r esults, it had the lowest temperaute of 42 degree's Celcius",train,"white :: it would be much cooler inside the dog house because the color is light and reflects light better. as it said in the results, it had the lowest temperature of 42 degrees Celsius"
