Id,EssaySet,Score1,Score2,EssayText,split,CorrectedSpellingEssayText
13978,6,0,0.0,PHILANGES AND TINY HAIRLIKE STRUCTURES ON THE OUTSIDE OF A CELL THAT HELP THE CELL GATHER FOOD AND SOMETIMES EVEN MOVE. IONIC CHANNELS ONLY LET IN CERTIAN AMOUNTS OF CERTAIN SUBSTANCES THIS CONTROLS THE AMOUNT OF PROTIENS GETTING INTO THE CELL. THE PARTS OF A CELL ARE HELD TOGETHER BY THE CYTOPLASM AND MEMBRANE. THIS DOES NOT ALLOW FOR FOREIGN THINGS TO BE ABLE TO PENETRATE THE CELL.,train,PHALANGES AND TINY HAIRLIKE STRUCTURES ON THE OUTSIDE OF A CELL THAT HELP THE CELL GATHER FOOD AND SOMETIMES EVEN MOVE. IONIC CHANNELS ONLY LET IN CERTAIN AMOUNTS OF CERTAIN SUBSTANCES; THIS CONTROLS THE AMOUNT OF PROTEINS GETTING INTO THE CELL. THE PARTS OF A CELL ARE HELD TOGETHER BY THE CYTOPLASM AND MEMBRANE. THIS DOES NOT ALLOW FOR FOREIGN THINGS TO BE ABLE TO PENETRATE THE CELL.
13979,6,0,0.0,cell respiration,train,cell respiration
13980,6,0,0.0,Osmosis is used to move molecules across the cell's permiable membrane.  Also the protein carriers to determine what can move through or across the membrane,train,"Osmosis is used to move molecules across the cell's permeable membrane. Also, the protein carriers determine what can move through or across the membrane."
13981,6,0,0.0,equilbrium of substances from higt to low concertrion  diffusion the excreation of water and waste from the cell,train,equilibrium of substances from high to low concentration diffusion the excretion of water and waste from the cell
13982,6,0,0.0,"Three processes used by cells to control the movement of substances across the cell membrane include: Keeping all the healthy cells healthy, getting rid of the bad cells, and maintaining a smooth environment.",train,"Three processes used by cells to control the movement of substances across the cell membrane include: keeping all the healthy cells healthy, getting rid of the bad cells, and maintaining a smooth environment."
13983,6,0,0.0,into and out of the cell,train,into and out of the cell
13984,6,0,0.0,Trna is a movement of a type of cell across the cell membrane.,train,Trans is a movement of a type of cell across the cell membrane.
13985,6,0,0.0,"Three processes are when the cell usese other cells, the use of cilai and flagilia.",train,"Three processes are when the cell uses other cells, the use of cilia and flagella."
13986,6,0,0.0,"The cells use active transport, osmosis, and diffusion to control the movement of substances across the cell membrane. In active transport, the substances move thought the opening (tubes) in the cell membrane to get into the cell. They osmosis, the substances need to be small so they can pass through the membrane. Lastly, in diffusion, they difuse into the cell.",train,"The cells use active transport, osmosis, and diffusion to control the movement of substances across the cell membrane. In active transport, the substances move through the openings (tubes) in the cell membrane to get into the cell. In osmosis, the substances need to be small so they can pass through the membrane. Lastly, in diffusion, they diffuse into the cell."
13987,6,0,0.0,Replication-,train,Replication
13988,6,0,0.0,Cells use the process of diffusion to take in the substances. The protiens in the plasma membrane change their shape to carry substances throught the membrane and into the cell. Osmosis also brings substances into the cell by bringing them in through the water around the cell.,train,Cells use the process of diffusion to take in the substances. The proteins in the plasma membrane change their shape to carry substances through the membrane and into the cell. Osmosis also brings substances into the cell by bringing them in through the water around the cell.
13989,6,0,0.0,cillia- these are short hair like projections that cover the outside of the cell.cell membrain- a barier that lets protiens and food in and out of the cells baodycell wall- also a baier but on plants it helps take in light and releses excces water.,train,"cilia - these are short hair-like projections that cover the outside of the cell. cell membrane - a barrier that lets proteins and food in and out of the cell's body. cell wall - also a barrier but in plants, it helps take in light and releases excess water."
13990,6,0,0.0,"Three processes used by cells to control the movement of substances across the cell membrane are being selectively or semi-permeable, osmosis, and diffusion.",train,"Three processes used by cells to control the movement of substances across the cell membrane are being selectively or semi-permeable, osmosis, and diffusion."
13991,6,0,0.0,"Active Transport, inactive transport and escort transport",train,"Active transport, inactive transport, and escort transport"
13992,6,0,0.0,carries protien,train,carries protein
13993,6,0,0.0,homeostasis,train,homeostasis
13994,6,1,1.0,Osmosis is the movement of water across the cell membrane. Transportation through the hols of a cell membrane is another. And the other is when they leave through lysosomes.,train,Osmosis is the movement of water across the cell membrane. Transportation through the holes of a cell membrane is another. And the other is when they leave through lysosomes.
13995,6,0,0.0,They can carry nutrients across.,train,They can carry nutrients across.
13996,6,0,0.0,The cell uses the ER to move things throughout the cell.  It moves protiens around through its winding tubes.The cell uses the mRNA to move information throughout the cell.The cell uses the vacuole to move waste throughout the cell.,train,The cell uses the ER to move things throughout the cell. It moves proteins around through its winding tubes. The cell uses the mRNA to move information throughout the cell. The cell uses the vacuole to move waste throughout the cell.
13997,6,0,0.0,"The cells control movement of substances by sending things into the endoplasmic reticulum and once inside, the substances get moved and exit through the exoplasmic reticulum, then they leave the body through digestion.",train,"The cells control movement of substances by sending things into the endoplasmic reticulum and once inside, the substances get moved and exit through the exocytic reticulum, then they leave the body through digestion."
13998,6,0,0.0,The cells movement is controlled by the cell membrane. It controls what comes into the cell and what leaves the cell. Although the nucleus controls the cell and tells it to move the membrane does most of the work.,train,"The cell's movement is controlled by the cell membrane. It controls what comes into the cell and what leaves the cell. Although the nucleus controls the cell and tells it to move, the membrane does most of the work."
13999,6,0,0.0,Cells use diffusion to transfer water across the membrane. They also use protien holes to move the larger substances. Some things that they move across simply pass through the membrane,train,Cells use diffusion to transfer water across the membrane. They also use protein holes to move the larger substances. Some things that they move across simply pass through the membrane.
14000,6,0,0.0,1. the cell can control the membrane cause its part of the cell2. the cell can control the membrane like we can do same to ours3.the cell sends a it threw littel tiny cells to the membrane,train,"1. The cell can control the membrane because it's part of the cell.
2. The cell can control the membrane like we can do the same to ours.
3. The cell sends it through little tiny cells to the membrane."
14001,6,3,3.0,"1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.",train,"1.     -Osmosis is how water gets diffused through the membrane.
2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.
3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in."
14002,6,0,0.0,the cytoplasm which caries it on the substance.,train,the cytoplasm which carries it on the substance.
14003,6,0,0.0,The ER is used to direct things leaving the nucleus or help things move through out the cell.The Golgi apperatus directs vacules around the cell.,train,The ER is used to direct things leaving the nucleus or help things move throughout the cell. The Golgi apparatus directs vacuoles around the cell.
14004,6,2,2.0,"Cells use diffusion to move substances from an area of high concentration to an area of low concentration until it reaches equilibrium.  Cells also use osmosis, which is diffusion but with water.",train,"Cells use diffusion to move substances from an area of high concentration to an area of low concentration until it reaches equilibrium. Cells also use osmosis, which is diffusion but with water."
14005,6,0,0.0,Cells have protective layers that could prevent harmful substances from entering throug the cell membrane.,train,Cells have protective layers that could prevent harmful substances from entering through the cell membrane.
14006,6,1,1.0,Three processes used by cells to control the movement of substances across the cell membrane are Diffusion; paricles moving from high to low consentration. Osmises;,train,Three processes used by cells to control the movement of substances across the cell membrane are Diffusion; particles moving from high to low concentration. Osmosis;
14007,6,0,0.0,"Osmosis, balancing water levels.Diffusion of cell materials.mRNA leaving the nucleus.",train,"Osmosis, balancing water levels. Diffusion of cell materials. mRNA leaving the nucleus."
14008,6,0,0.0,the cell can move because of the nucleus. The cell wall is located behind the cell membrane so I thank this would  have something to do with it.I aslo thank it is the mitochrondia.,train,the cell can move because of the nucleus. The cell wall is located behind the cell membrane so I think this would have something to do with it. I also think it is the mitochondria.
14009,6,0,0.0,one is the edoplamick reticulum. and two is the cell mimbraint.,train,"One is the endoplasmic reticulum, and two is the cell membrane."
14010,6,0,0.0,1. Golgi apperatus2. Lysosomes3. Endure Rectal,train,"1. Golgi apparatus
2. Lysosomes
3. Endoplasmic Reticulum"
14011,6,0,0.0,1. The nucleous tells the mitocontria to send a signal to the cell membrane.2. The cell membrane gets the message and tells the cytoplasm to start to push things around.3. After that everything gets moved into place.,train,"1. The nucleus tells the mitochondria to send a signal to the cell membrane.
2. The cell membrane gets the message and tells the cytoplasm to start to push things around.
3. After that, everything gets moved into place."
14012,6,0,0.0,"Enzymes, Catalist, Eukaryotes",train,"Enzymes, Catalyst, Eukaryotes"
14013,6,0,0.0,The movement of substances has to make its way through the cell membrane. the membrane Only allowes a few people to go at a time.,train,The movement of substances has to make its way through the cell membrane. The membrane only allows a few people to go at a time.
14014,6,3,3.0,"One of the ways cells can move substances across the cell membrane is by diffusion. Diffusion moves substances from an area of high concentration, to an area of low concentration. Another way cells move substances across the cell membrane is by osmosis. Osmosis moves water down the cell membrane. The last way cells move substances across the cell membrane is by the sodium-potassium pump. The sodium-potassium pump takes sodium ions out of the membrane and puts potassium ions into the membrane.",train,One of the ways cells can move substances across the cell membrane is by diffusion. Diffusion moves substances from an area of high concentration to an area of low concentration. Another way cells move substances across the cell membrane is by osmosis. Osmosis moves water down the concentration gradient. The last way cells move substances across the cell membrane is by the sodium-potassium pump. The sodium-potassium pump takes sodium ions out of the cell and puts potassium ions into the cell.
14015,6,0,0.0,Use of the membrane of the cell helps create movement.,train,Use of the membrane of the cell helps create movement.
14016,6,0,0.0,"active transport, facilitated diffusion, and osmosis.",train,"active transport, facilitated diffusion, and osmosis."
14017,6,0,0.0,"Diffusion, Osmosis, Endocytosis",train,"Diffusion, Osmosis, Endocytosis"
14018,6,0,0.0,"Three processes used by cells to control movement of substances across the cell membrane are, diffusion, secretion, and absorption.",train,"Three processes used by cells to control the movement of substances across the cell membrane are diffusion, secretion, and absorption."
14019,6,0,0.0,The cells absorb the thing and they carry it to where ever it is supposed to go and they start that proces again.,train,The cells absorb the thing and they carry it to wherever it is supposed to go and they start that process again.
14020,6,0,0.0,"One is by moving the cell away from harmful areas. Another is moving the harmful stuff from the cell and bringing in the good stuff. Lastly the cell can move its self to places where it can get more food or water, etc.",train,"One is by moving the cell away from harmful areas. Another is moving the harmful stuff from the cell and bringing in the good stuff. Lastly, the cell can move itself to places where it can get more food or water, etc."
14021,6,0,0.0,One would be going in the vacule and being use for energy.Two would be useing the mRNA to leave the cell.Thrid would be being used for food for the cell.,train,One would be going in the vacuole and being used for energy. Two would be using the mRNA to leave the cell. Third would be being used for food for the cell.
14022,6,0,0.0,the cell slide through the membrane then the cell breaks into piecsand the cell eats,train,the cell slides through the membrane then the cell breaks into pieces and the cell eats
14023,6,2,2.0,Active transport is where the cell uses energy to move the substances.Passive Transport is where the cell does not use energy to move the substances.Diffusion is where cells release energy,train,Active transport is where the cell uses energy to move the substances. Passive transport is where the cell does not use energy to move the substances. Diffusion is where cells release energy.
14024,6,0,0.0,"1: They move with the flagellum,so they can move throughout the cells.2: By ribosomes, so they can send energy through out the cell.3: Or by sending messages to one another",train,"1: They move with the flagellum, so they can move throughout the cells.
2: By ribosomes, so they can send energy throughout the cell.
3: Or by sending messages to one another."
14025,6,1,1.0,"The outer membrane of the cell controls how much goes in and out of the cell.  Through the process of osmosis, water moves in or out of a cell depending on if there is a higher or lower concentration within the cell.  Another way they control this is by the growing of the outer membrane.  If there is too much of a substance within the cell, it will break apart to allow enough room.",train,"The outer membrane of the cell controls how much goes in and out of the cell. Through the process of osmosis, water moves in or out of a cell depending on whether there is a higher or lower concentration within the cell. Another way they control this is by the growing of the outer membrane. If there is too much of a substance within the cell, it will break apart to allow enough room."
14026,6,0,0.0,1. Golgi Apparatus     2. Endoplasmic Reticulum3.Mitochondria,train,"Corrected Text:
1. Golgi Apparatus
2. Endoplasmic Reticulum
3. Mitochondria"
14027,6,0,0.0,Nerve cells tell the membrane where it is and the membrane uses that imformation to move it.,train,"Nerve cells tell the membrane where it is, and the membrane uses that information to move it."
14028,6,0,0.0,Diffusion- the process of using water to move across the membrane.Meiosis- the changing of a cell to move or take up space.,train,Diffusion - the process of using water to move across the membrane. Meiosis - the changing of a cell to move or take up space.
14029,6,0,0.0,The golgi aperatis acts as the bodies UPS man to transport material.Flagela is used by certain organisms to move.,train,The Golgi apparatus acts as the body's UPS man to transport material. Flagella is used by certain organisms to move.
14030,6,0,0.0,One process used by cells to control the movement of substances is when the membrane has different ways of letting different molecules enter.,train,One process used by cells to control the movement of substances is when the membrane has different ways of letting various molecules enter.
14031,6,0,0.0,1. Golgie Apratus2. Lysomoes3. Endoplasmic Recticulum,train,"1. Golgi Apparatus
2. Lysosomes
3. Endoplasmic Reticulum"
14032,6,0,0.0,The ribsomes carry it throughout the cell.The mitocandria carries it to the nucleus.The clear liquid stuff carries it through the cell as well.,train,The ribosomes carry it throughout the cell. The mitochondria carry it to the nucleus. The clear liquid stuff carries it through the cell as well.
14033,6,0,0.0,One process that is used by cells to control the movement of different substances across the cell membrane is the fllagellum. the flagellum protects and moves the cell.,train,One process that is used by cells to control the movement of different substances across the cell membrane is the flagellum. The flagellum protects and moves the cell.
14034,6,0,0.0,"Three processes that cells use to control the movement of substances across the cell membrane is protein synthesis, transfusion, and moving waste out.",train,"Three processes that cells use to control the movement of substances across the cell membrane are protein synthesis, diffusion, and moving waste out."
14035,6,0,0.0,reproduction respiratin and food gatherinmg,train,reproduction respiration and food gathering
14036,6,0,0.0,They don't let anything enter the cell membrane.,train,They don't let anything enter the cell membrane.
14037,6,0,0.0,"Three of the processes used in the cell membrane is, diffusion, transfusion, and the letting in of substances into the cell.",train,"Three of the processes used in the cell membrane are diffusion, osmosis, and the letting in of substances into the cell."
14038,6,0,0.0,One way is when there is more liquid outside of the cell water enters the cell to make an equilibrium. Another way is if there is more liquid in the cell water will leave the cell.,train,"One way is when there is more liquid outside of the cell, water enters the cell to create an equilibrium. Another way is if there is more liquid in the cell, water will leave the cell."
14039,6,0,0.0,they use their membrane to filter things in and out of the cell then proteins take watever it is to be used,train,"they use their membrane to filter things in and out of the cell, then proteins take whatever it is to be used"
14040,6,0,0.0,cell wall which controls what goes in and out of the cell.nucleas is the brain of the cell/centermitochondria is the power house helps keep things moving,train,cell wall which controls what goes in and out of the cell. nucleus is the brain of the cell/center mitochondria is the power house helps keep things moving
14041,6,0,0.0,"The three processes used by cells to control the movement of substances across the cell memebrane are osmosis, diffusion, exocytosis. These three all help control the movement of substances across the cell membrane.",train,"The three processes used by cells to control the movement of substances across the cell membrane are osmosis, diffusion, exocytosis. These three all help control the movement of substances across the cell membrane."
14042,6,1,1.0,"Osmosis is one process that moves water from a high concentration area, to a lower concentration area. This makes it even throughout the whole cell. Diffusion is another process that moves water from a low area of concentration to a high area of concentration. Activation is another process, it",train,"Osmosis is one process that moves water from a high concentration area to a lower concentration area. This makes it even throughout the whole cell. Diffusion is another process that moves water from a high concentration area to a low concentration area. Activation is another process, it"
14043,6,0,0.0,Nuclear envelope- it is used to take waste out of the cell.Lysosomes,train,Nuclear envelope - it is used to take waste out of the cell. Lysosomes
14044,6,0,0.0,"They can control them, they can redirect them, and they can get rid of them.",train,"They can control them, they can redirect them, and they can get rid of them."
14045,6,0,0.0,One processe used by cells to control the movement of substances across the cell membrane would be Cell reprodution.,train,One process used by cells to control the movement of substances across the cell membrane would be Cell reproduction.
14046,6,0,0.0,1. Mitosis2. Meosis3.Protein Synthesis,train,"Corrected Text:
1. Mitosis
2. Meiosis
3. Protein Synthesis"
14047,6,0,0.0,OVER TIME THE CELLS CHANGE AN TAKE DIFFERENT FORMS,train,Over time the cells change and take different forms.
14048,6,0,0.0,"mosmis, diffisen, miosis",train,"mitosis, diffusion, meiosis"
14049,6,0,0.0,"Cell diffusion, cell respiration, and cell exertion.",train,"Cell diffusion, cell respiration, and cell excretion."
14050,6,0,0.0,The first way cells control the movement of substance is by waste removal wich will allow the substance to leave the body.  The second way is by mRNA which allows the cell to grab hold of it and release it to the waste. The third way is by letting it be filtered while it goes through the body.,train,The first way cells control the movement of substances is by waste removal which will allow the substances to leave the body. The second way is by mRNA which allows the cell to grab hold of it and release it to the waste. The third way is by letting it be filtered while it goes through the body.
14051,6,0,0.0,"1.)Diffusion is something moving arcoss the surface of the cell membrane and then entering the cell, it requires little energy.2.)Theres also spots were things can get through the cell, but it requires more energy then diffusion.3.)And the cell can just allow something in side it.",train,"1.) Diffusion is something moving across the surface of the cell membrane and then entering the cell, it requires little energy.
2.) There's also spots where things can get through the cell, but it requires more energy than diffusion.
3.) And the cell can just allow something inside it."
14052,6,0,0.0,1.)  It use's the energy from the membrane                                 2.) It use's the light from the membrane3.) It use's the food from the membrane to makeit there and sometimes back to the spot it came from. It only makes the trip maybe three times.,train,"1.) It uses the energy from the membrane
2.) It uses the light from the membrane
3.) It uses the food from the membrane to make it there and sometimes back to the spot it came from. It only makes the trip maybe three times."
14053,6,0,0.0,"They use the a chemical proccess of enzymes, the membrain also, and through channels in the membrain.",train,"They use the chemical process of enzymes, the membrane also, and through channels in the membrane."
14054,6,0,0.0,"Three processes that cells use to control movement across the cell membrane are proteins, phospholipids, and vesicles. The substances hook on to the protein and are transfered into the cell. With phospholipids, the substance is absorbed and goes through the membrane into the cell. Vesicles form around the substance and carry it into the cell.",train,"Three processes that cells use to control movement across the cell membrane are proteins, phospholipids, and vesicles. The substances hook on to the protein and are transferred into the cell. With phospholipids, the substance is absorbed and goes through the membrane into the cell. Vesicles form around the substance and carry it into the cell."
14055,6,0,0.0,The cell wall blocks and keeps substances from crossing into the membrane,train,The cell wall blocks and keeps substances from crossing into the membrane.
14056,6,1,0.0,Osmosis-the act of transporting water through a selectively permeable membrane.  Active transport-the forced movement of a nutrient or mineral through the cell by pores on the cell membrane.,train,Osmosis - the act of transporting water through a selectively permeable membrane. Active transport - the forced movement of a nutrient or mineral through the cell by pores on the cell membrane.
14057,6,0,0.0,"Cells use ribosomes, mitochondria, and lysosomes to move substances across the cell. Ribosomes carry out protiens. Mitchondria are the powerhouse and provide energy. Lysosomes, which come from the Golgi apparatus, carry out sugars.",train,"Cells use ribosomes, mitochondria, and lysosomes to move substances across the cell. Ribosomes carry out proteins. Mitochondria are the powerhouse and provide energy. Lysosomes, which come from the Golgi apparatus, carry out sugars.
Corrected Text:"
14058,6,1,1.0,Diffusion- The cell transports the material across the cell membrane so the concentration is equal on both sides.Osmosis- The transportation of water across the cell membrane.,train,Diffusion- The cell transports the material across the cell membrane so the concentration is equal on both sides. Osmosis- The transportation of water across the cell membrane.
14059,6,0,0.0,Cell Resperation,train,Cell Respiration
14060,6,0,0.0,"The cell uses three processes. These three processes are pushing, where the cell pushes the substance crossing the membrane. The second process that a cell uses is carrying the substance across the membrane, and the third one is steering, where the cell steers the substance in order for it not to crash.",train,"The cell uses three processes. These three processes are pushing, where the cell pushes the substance crossing the membrane. The second process that a cell uses is carrying the substance across the membrane, and the third one is steering, where the cell steers the substance in order for it not to crash."
14061,6,0,0.0,movement- helps the membrane move. resirpation- helpts it eat and drink.walk- help it move also.,train,movement - helps the membrane move. respiration - helps it eat and drink. walk - helps it move also.
14062,6,2,3.0,"Some cells use diffusion, in which matter moves from an aea of higher concentraion to  an area of lower concentration. Cells also use osmosis, where water moves froman area of lower concentration to an rea of high concentration. Thirdly, the use active transport in which the cell uses it's own energy to move nurients through its membrane.",train,"Some cells use diffusion, in which matter moves from an area of higher concentration to an area of lower concentration. Cells also use osmosis, where water moves from an area of lower concentration to an area of high concentration. Thirdly, they use active transport in which the cell uses its own energy to move nutrients through its membrane."
14063,6,0,0.0,cytoplasm-jello like solution that is there for them cell to swim through.flagella-has a tail that helps move them throughout the membrane.cilia-moves cell.,train,Cytoplasm - Jello-like solution that is there for the cell to swim through. Flagella - has a tail that helps move it throughout the membrane. Cilia - moves the cell.
14064,6,0,0.0,"Meosis, is one way that cells move substances. Mitosis is another way that cells move substances. The last way that a cell moves substances is telephase.",train,"Meiosis, is one way that cells move substances. Mitosis is another way that cells move substances. The last way that a cell moves substances is telophase."
14065,6,0,0.0,"it can be moved by mrna,trna,and cells",train,"it can be moved by mRNA, tRNA, and cells"
14066,6,0,0.0,"MITOSIS , PROPHASE,AND METAPHASE",train,"MITOSIS, PROPHASE, AND METAPHASE"
14067,6,0,0.0,"Osmosis, Mitosis, diffusion, the movement of water in and out of the cell",train,"Osmosis, mitosis, diffusion, the movement of water in and out of the cell"
14068,6,0,0.0,electric currents through the spinal cord going directly to the brain.,train,electric currents through the spinal cord going directly to the brain.
14069,6,2,2.0,"Cells use osmosis, active transport, and facilitated transport to control the movement of substances across the cell membrane. Osmosis occurs when water and other materials move from an area of high concentration to an area of low concentration. Active transport occurs when materials are brought into and out of the cell using the cell's energy. Facilitated transport occurs when materials are brought into and out of the cell using a mixture of energy from the cell and energy from the products.",train,"Cells use osmosis, active transport, and facilitated diffusion to control the movement of substances across the cell membrane. Osmosis occurs when water and other materials move from an area of high concentration to an area of low concentration. Active transport occurs when materials are brought into and out of the cell using the cell's energy. Facilitated diffusion occurs when materials are brought into and out of the cell using a mixture of energy from the cell and energy from the products."
14070,6,0,0.0,the cell wallgolgi,train,the cell wall Golgi
14071,6,0,0.0,to keep you aliveto fight off of infectionsto close up a cut in your skin so you dont bleed to death,train,to keep you alive to fight off infections to close up a cut in your skin so you don't bleed to death
14072,6,0,0.0,"diffusion, osmosis, and",train,"diffusion, osmosis, and"
14073,6,0,0.0,"enrgy,cells and",train,"energy, cells and"
14074,6,0,0.0,The cell could not move very fast. The cell could not be able to move at all.The cell could move across the cell membrane.,train,The cell could not move very fast. The cell might not be able to move at all. The cell could move across the cell membrane.
14075,6,1,1.0,"Three processes used by cells to control movement across the cell membrane are, first, osmosis in which water moves in and out of the cell through the membrane. Second,",train,"Three processes used by cells to control movement across the cell membrane are, first, osmosis in which water moves in and out of the cell through the membrane. Second,"
14076,6,0,0.0,ProtiensGolgie apparatusEnzymes,train,"Proteins
Golgi apparatus
Enzymes"
14077,6,0,0.0,1-nucleus  2-cell wall 3-the microondran,train,1-nucleus  2-cell wall 3-the mitochondrion
14078,6,0,0.0,Cell wall- only lets some stuff throughgolgi aparatus- controls waste,train,Cell wall - only lets some stuff through Golgi apparatus - controls waste
14079,6,0,0.0,tRNAmRNArRna,train,tRNA mRNA rRNA
14080,6,0,0.0,Cells choose what to let in.,train,Cells choose what to let in.
14081,6,0,0.0,Diffusion of a substance with in a cell.,train,Diffusion of a substance within a cell.
14082,6,0,0.0,Passive TransportActive TransoprtDiffusion,train,"Passive Transport
Active Transport
Diffusion"
14083,6,0,0.0,MOVE,train,Corrected Text: MOVE
14084,6,0,0.0,"The cells control movment by blood flow, the size of the cell, and the movement of the cell.",train,"The cells control movement by blood flow, the size of the cell, and the movement of the cell."
14085,6,0,0.0,Diffusion is the movement of water over cells. Meiosis is the process in which a substance moves over cell membrane for a short period of time. Mitosis is the process in which water or another substance is moved over a membrane for a long period of  time.,train,Diffusion is the movement of water over cells. Osmosis is the process in which a substance moves over the cell membrane for a short period of time. Mitosis is the process in which water or another substance is moved over a membrane for a long period of time.
14086,6,0,0.0,The cell membrane only lets certain things across  the membrane. Osmosis has a permeable layer that allows only certain things across the membrane.The golgi apparatus packages and moves substances across the cell.,train,The cell membrane only lets certain things across the membrane. Osmosis has a permeable layer that allows only certain things across the membrane. The Golgi apparatus packages and moves substances across the cell.
14087,6,0,0.0,Three processes are:1. mitochondrian- 2. lysosomes-3.,train,Three processes are: 1. mitochondrion 2. lysosomes 3.
14088,6,0,0.0,Felgella.,train,Flagella.
14089,6,0,0.0,"Three processes to control the movement of substances across the cell membrane are the nucleus, flagellum and ribosomes.",train,"Three processes to control the movement of substances across the cell membrane are diffusion, osmosis, and active transport."
14090,6,0,0.0,To get food the nucleas. To get shape is the cell wall. Also to reproduce they die off.,train,To get food the nucleus. To get shape is the cell wall. Also to reproduce they die off.
14091,6,1,1.0,"Osmosis allows water in to the cell membrane, Reverse osmosis brings water out, and...",train,"Osmosis allows water into the cell membrane, reverse osmosis brings water out, and..."
